image_path,class,predicted_class,Mild_Demented,Moderate_Demented,Non_Demented,Very_Mild_Demented
Benchmark\Moderate_Demented\augmented_95_moderate_53.jpg,Moderate_Demented,Moderate_Demented,0.22572969181618327,0.5533715444606894,0.00859446772889915,0.21230429599422815
Benchmark\Moderate_Demented\augmented_100_moderate_58.jpg,Moderate_Demented,Moderate_Demented,0.13854163298039787,0.5805340640278664,0.009317712986336997,0.27160659000539866
Benchmark\Non_Demented\non_3133.jpg,Non_Demented,Non_Demented,0.017706820170920037,0.00859948479161534,0.8819165165792048,0.09177717845825978
Benchmark\Moderate_Demented\augmented_119_moderate_26.jpg,Moderate_Demented,Moderate_Demented,0.3227895601179339,0.5472029815806458,0.007010484121594006,0.12299697417982605
Benchmark\Moderate_Demented\augmented_126_moderate_29.jpg,Moderate_Demented,Moderate_Demented,0.1811345018070123,0.7285135950605358,0.004084046694854356,0.08626785643759746
Benchmark\Very_Mild_Demented\augmented_30_verymild_1582.jpg,Very_Mild_Demented,Mild_Demented,0.46192710574398416,0.14749053144381702,0.01048011577946842,0.3801022470327303
Benchmark\Moderate_Demented\augmented_18_moderate_61.jpg,Moderate_Demented,Moderate_Demented,0.1413655067201693,0.5475274528435677,0.006030892617364427,0.30507614781889847
Benchmark\Moderate_Demented\augmented_165_moderate_21.jpg,Moderate_Demented,Moderate_Demented,0.17887003690597814,0.7397507774386765,0.005409155561125196,0.07597003009422022
Benchmark\Very_Mild_Demented\augmented_79_verymild_1033.jpg,Very_Mild_Demented,Mild_Demented,0.8159056327235097,0.12607097141432497,0.0039636978451362105,0.054059698017029104
Benchmark\Non_Demented\non_1470.jpg,Non_Demented,Non_Demented,0.029072684781237534,0.006278020011599916,0.864634283791535,0.10001501141562778
Benchmark\Mild_Demented\mild_759.jpg,Mild_Demented,Very_Mild_Demented,0.18921536286270288,0.03480495689826493,0.29354234117311173,0.48243733906592046
Benchmark\Non_Demented\non_2749.jpg,Non_Demented,Non_Demented,0.28325544075136116,0.018036797967039428,0.446814317033941,0.2518934442476585
Benchmark\Moderate_Demented\augmented_231_moderate_5.jpg,Moderate_Demented,Moderate_Demented,0.23588097301802796,0.6221113824540639,0.0047051115900273305,0.13730253293788072
Benchmark\Moderate_Demented\augmented_214_moderate_26.jpg,Moderate_Demented,Moderate_Demented,0.20078923442777122,0.7120383135638793,0.003980476350838663,0.08319197565751076
Benchmark\Very_Mild_Demented\augmented_202_verymild_1678.jpg,Very_Mild_Demented,Mild_Demented,0.4282444365892738,0.3394973846040626,0.00718961189999065,0.22506856690667315
Benchmark\Very_Mild_Demented\augmented_70_verymild_369.jpg,Very_Mild_Demented,Very_Mild_Demented,0.3395977494879387,0.24017625186529817,0.011924256491981996,0.40830174215478116
Benchmark\Moderate_Demented\augmented_9_moderate_48.jpg,Moderate_Demented,Moderate_Demented,0.14425735823480107,0.6777798038188436,0.006704237474204236,0.17125860047215116
Benchmark\Very_Mild_Demented\verymild_285.jpg,Very_Mild_Demented,Very_Mild_Demented,0.1303268688384796,0.0280045649139918,0.3121428133867521,0.5295257528607764
Benchmark\Non_Demented\non_4.jpg,Non_Demented,Very_Mild_Demented,0.1496974099879097,0.016153779765512487,0.385202277466179,0.4489465327803987
Benchmark\Very_Mild_Demented\verymild_333.jpg,Very_Mild_Demented,Very_Mild_Demented,0.09672221336931862,0.060523044947094984,0.3070825171021455,0.5356722245814409
Benchmark\Very_Mild_Demented\augmented_130_verymild_320.jpg,Very_Mild_Demented,Very_Mild_Demented,0.39957656455915835,0.13092351721415313,0.00909752768893607,0.46040239053775245
Benchmark\Moderate_Demented\augmented_143_moderate_4.jpg,Moderate_Demented,Moderate_Demented,0.12536171387347841,0.6643998648455309,0.006749421588386827,0.2034889996926038
Benchmark\Very_Mild_Demented\verymild_155.jpg,Very_Mild_Demented,Very_Mild_Demented,0.055524704844625815,0.013666765573368277,0.40281294039980703,0.5279955891821989
Benchmark\Very_Mild_Demented\augmented_42_verymild_14.jpg,Very_Mild_Demented,Mild_Demented,0.5008539066511052,0.12004241668815605,0.0060309670915239645,0.37307270956921473
Benchmark\Moderate_Demented\augmented_234_moderate_52.jpg,Moderate_Demented,Moderate_Demented,0.16506291254018962,0.6486036967478962,0.005270603296725398,0.18106278741518872
Benchmark\Very_Mild_Demented\verymild_40.jpg,Very_Mild_Demented,Non_Demented,0.06664281444191945,0.01367408455025518,0.6540610919877637,0.2656220090200615
Benchmark\Moderate_Demented\augmented_68_moderate_25.jpg,Moderate_Demented,Moderate_Demented,0.15482256692878343,0.800497933240448,0.0029195167161622402,0.04175998311460634
Benchmark\Non_Demented\non_3137.jpg,Non_Demented,Very_Mild_Demented,0.3291393791125746,0.01356047800783622,0.2459048037804638,0.4113953390991255
Benchmark\Moderate_Demented\augmented_231_moderate_64.jpg,Moderate_Demented,Moderate_Demented,0.13533844986188412,0.5697892213984167,0.007805608053551528,0.28706672068614775
Benchmark\Mild_Demented\augmented_78_mild_418.jpg,Mild_Demented,Mild_Demented,0.5560318608005231,0.22833628594722122,0.018197393876472394,0.1974344593757833
Benchmark\Moderate_Demented\augmented_86_moderate_58.jpg,Moderate_Demented,Moderate_Demented,0.09805269118986687,0.587999571216972,0.02595564320695022,0.2879920943862109
Benchmark\Very_Mild_Demented\verymild_1471.jpg,Very_Mild_Demented,Very_Mild_Demented,0.0742204247895873,0.019678927914967965,0.36910078002977476,0.53699986726567
Benchmark\Non_Demented\non_2415.jpg,Non_Demented,Non_Demented,0.05406718983877599,0.010480049048059676,0.7768779308650522,0.158574830248112
Benchmark\Mild_Demented\augmented_229_mild_309.jpg,Mild_Demented,Mild_Demented,0.4559265051776787,0.25955385339340215,0.007620230122830556,0.27689941130608836
Benchmark\Moderate_Demented\augmented_231_moderate_60.jpg,Moderate_Demented,Moderate_Demented,0.1347795187143371,0.6411510385107,0.006261227685061804,0.2178082150899011
Benchmark\Very_Mild_Demented\verymild_376.jpg,Very_Mild_Demented,Very_Mild_Demented,0.11951825763497871,0.030399937827453805,0.1864260705210619,0.6636557340165057
Benchmark\Very_Mild_Demented\verymild_987.jpg,Very_Mild_Demented,Very_Mild_Demented,0.13533216147464747,0.017053766106856286,0.34204706090408227,0.505567011514414
Benchmark\Moderate_Demented\augmented_105_moderate_44.jpg,Moderate_Demented,Moderate_Demented,0.22639789583690348,0.5783681604257683,0.009697264147980531,0.1855366795893476
Benchmark\Moderate_Demented\augmented_35_moderate_17.jpg,Moderate_Demented,Moderate_Demented,0.2037660253569778,0.741633039626551,0.0027639511336762673,0.05183698388279481
Benchmark\Moderate_Demented\augmented_58_moderate_47.jpg,Moderate_Demented,Mild_Demented,0.39660512300425227,0.2650468060934419,0.007957734422266683,0.33039033648003924
Benchmark\Moderate_Demented\augmented_113_moderate_55.jpg,Moderate_Demented,Moderate_Demented,0.2333115070042366,0.6134925400109064,0.007277546407391711,0.14591840657746524
Benchmark\Moderate_Demented\augmented_53_moderate_10.jpg,Moderate_Demented,Moderate_Demented,0.26268038256590454,0.49929438030292483,0.00785914019545221,0.23016609693571838
Benchmark\Mild_Demented\augmented_209_mild_332.jpg,Mild_Demented,Mild_Demented,0.7330636939188708,0.1663249448325174,0.004801872231667741,0.09580948901694404
Benchmark\Very_Mild_Demented\verymild_753.jpg,Very_Mild_Demented,Very_Mild_Demented,0.08592203965294543,0.01340194745320141,0.2790820722179042,0.6215939406759491
Benchmark\Mild_Demented\mild_116.jpg,Mild_Demented,Very_Mild_Demented,0.19137592467497494,0.029237236647035664,0.28140747468985794,0.4979793639881314
Benchmark\Non_Demented\non_826.jpg,Non_Demented,Non_Demented,0.00751402360333797,0.0018801582511954642,0.9641027536672541,0.026503064478212525
Benchmark\Moderate_Demented\augmented_210_moderate_34.jpg,Moderate_Demented,Moderate_Demented,0.2707808637253415,0.5425357901868937,0.005659977727670103,0.18102336836009458
Benchmark\Mild_Demented\augmented_93_mild_156.jpg,Mild_Demented,Mild_Demented,0.38214742227928206,0.28026823657029765,0.02300243219708932,0.314581908953331
Benchmark\Non_Demented\non_1371.jpg,Non_Demented,Non_Demented,0.02154187477638605,0.005606501280177892,0.8713996661750304,0.10145195776840554
Benchmark\Moderate_Demented\augmented_128_moderate_3.jpg,Moderate_Demented,Moderate_Demented,0.38297789872662347,0.4234234793796812,0.007522082199588884,0.18607653969410634
Benchmark\Mild_Demented\augmented_37_mild_461.jpg,Mild_Demented,Mild_Demented,0.4538768741438323,0.2638612318069614,0.005715135538337597,0.2765467585108689
Benchmark\Mild_Demented\augmented_221_mild_183.jpg,Mild_Demented,Mild_Demented,0.46098238534555674,0.2857810408293964,0.009942842756537937,0.2432937310685089
Benchmark\Mild_Demented\augmented_48_mild_300.jpg,Mild_Demented,Mild_Demented,0.6504878215497082,0.1299356847530795,0.007181528714320349,0.21239496498289198
Benchmark\Mild_Demented\augmented_112_mild_420.jpg,Mild_Demented,Mild_Demented,0.5073793742551177,0.2990182120821354,0.00784812086809494,0.1857542927946519
Benchmark\Mild_Demented\augmented_172_mild_296.jpg,Mild_Demented,Moderate_Demented,0.4273319985258926,0.5175997007821066,0.0068084453974390415,0.04825985529456179
Benchmark\Mild_Demented\augmented_78_mild_282.jpg,Mild_Demented,Moderate_Demented,0.31316304368394793,0.5694789144358325,0.005122620408257385,0.11223542147196229
Benchmark\Mild_Demented\augmented_94_mild_263.jpg,Mild_Demented,Mild_Demented,0.433855183404563,0.40301779086873724,0.035626887067531005,0.12750013865916893
Benchmark\Mild_Demented\mild_686.jpg,Mild_Demented,Very_Mild_Demented,0.15237658400290643,0.03269612129044038,0.3854098251978277,0.4295174695088255
Benchmark\Non_Demented\non_1616.jpg,Non_Demented,Non_Demented,0.04141611127617755,0.007999772540010077,0.8410037904300062,0.10958032575380619
Benchmark\Moderate_Demented\augmented_221_moderate_6.jpg,Moderate_Demented,Moderate_Demented,0.12235092056814999,0.6662343784903059,0.0052277613548048114,0.20618693958673934
Benchmark\Mild_Demented\augmented_166_mild_135.jpg,Mild_Demented,Mild_Demented,0.5896133720318815,0.11623632703850767,0.008387651763264928,0.28576264916634597
Benchmark\Moderate_Demented\augmented_81_moderate_27.jpg,Moderate_Demented,Moderate_Demented,0.12324979960728094,0.8205279336692004,0.006061175687582831,0.05016109103593591
Benchmark\Very_Mild_Demented\verymild_1268.jpg,Very_Mild_Demented,Very_Mild_Demented,0.14242939571698066,0.022197394742211995,0.22332562401302708,0.6120475855277803
Benchmark\Mild_Demented\augmented_232_mild_31.jpg,Mild_Demented,Mild_Demented,0.6343409491066945,0.06338387618679903,0.0054322954633015735,0.2968428792432048
Benchmark\Moderate_Demented\augmented_108_moderate_3.jpg,Moderate_Demented,Moderate_Demented,0.2890179741974146,0.5333610086176546,0.009724212053710378,0.16789680513122052
Benchmark\Very_Mild_Demented\verymild_1307.jpg,Very_Mild_Demented,Very_Mild_Demented,0.10835897708699434,0.015513545628281538,0.2944082442211544,0.5817192330635697
Benchmark\Very_Mild_Demented\verymild_1525.jpg,Very_Mild_Demented,Very_Mild_Demented,0.05689390289453346,0.015568694809733935,0.4526261008926434,0.4749113014030893
Benchmark\Non_Demented\non_1297.jpg,Non_Demented,Non_Demented,0.09689969591863311,0.019110828472303682,0.5646024377136631,0.3193870378954001
Benchmark\Mild_Demented\augmented_21_mild_361.jpg,Mild_Demented,Mild_Demented,0.5008232052243975,0.16157753486758528,0.008938832478981109,0.32866042742903606
Benchmark\Mild_Demented\augmented_47_mild_503.jpg,Mild_Demented,Mild_Demented,0.4947678605331559,0.2558946174255126,0.00922801195305915,0.2401095100882723
Benchmark\Very_Mild_Demented\augmented_25_verymild_304.jpg,Very_Mild_Demented,Very_Mild_Demented,0.25027566216284536,0.04392195655377621,0.0033240579408372363,0.7024783233425411
Benchmark\Mild_Demented\augmented_174_mild_566.jpg,Mild_Demented,Mild_Demented,0.5759736547711187,0.1337080215444153,0.01612102165507531,0.27419730202939074
Benchmark\Mild_Demented\augmented_181_mild_276.jpg,Mild_Demented,Mild_Demented,0.5051987535555833,0.2866771395945701,0.1585539811056265,0.04957012574422018
Benchmark\Non_Demented\non_1623.jpg,Non_Demented,Non_Demented,0.006693126294280781,0.0013367969782597858,0.9447210390544233,0.047249037673036155
Benchmark\Mild_Demented\augmented_250_mild_539.jpg,Mild_Demented,Mild_Demented,0.49675990610731563,0.20390900229641093,0.009359258455845298,0.289971833140428
Benchmark\Non_Demented\non_3185.jpg,Non_Demented,Non_Demented,0.1299830246252349,0.03937133042520303,0.4423621042815332,0.38828354066802895
Benchmark\Non_Demented\non_2771.jpg,Non_Demented,Non_Demented,0.01817432447945161,0.007392631191049927,0.9189197997963193,0.05551324453317922
Benchmark\Very_Mild_Demented\verymild_1404.jpg,Very_Mild_Demented,Non_Demented,0.02681849023285965,0.009681627080286522,0.6748045884883193,0.2886952941985345
Benchmark\Non_Demented\non_14.jpg,Non_Demented,Non_Demented,0.12689505518427527,0.014697953088459842,0.6510985111891868,0.20730848053807818
Benchmark\Non_Demented\non_2547.jpg,Non_Demented,Non_Demented,0.05594118663858698,0.02035629123252734,0.7471975777072974,0.17650494442158815
Benchmark\Non_Demented\non_567.jpg,Non_Demented,Non_Demented,0.03500787073861345,0.011119503163919471,0.7765230844463238,0.17734954165114328
Benchmark\Moderate_Demented\augmented_23_moderate_32.jpg,Moderate_Demented,Moderate_Demented,0.08488904505334358,0.8376444368893468,0.0026217847289165073,0.07484473332839313
Benchmark\Non_Demented\non_3161.jpg,Non_Demented,Non_Demented,0.14784614293038034,0.015549131101814554,0.5381651258222538,0.2984396001455514
Benchmark\Very_Mild_Demented\verymild_968.jpg,Very_Mild_Demented,Very_Mild_Demented,0.14812951141194536,0.025768188371857625,0.2430285983677421,0.5830737018484551
Benchmark\Non_Demented\non_1930.jpg,Non_Demented,Non_Demented,0.03939427970390118,0.010301242518154913,0.5976589633652543,0.35264551441268965
Benchmark\Mild_Demented\augmented_213_mild_643.jpg,Mild_Demented,Mild_Demented,0.49674084069501023,0.19935852822101843,0.008599123629592649,0.2953015074543786
Benchmark\Non_Demented\non_493.jpg,Non_Demented,Non_Demented,0.01677963124943051,0.007697896400084041,0.9215563881591806,0.053966084191304865
Benchmark\Non_Demented\non_103.jpg,Non_Demented,Non_Demented,0.16916714793098858,0.019760782003076682,0.6024973139010351,0.20857475616489946
Benchmark\Very_Mild_Demented\verymild_1308.jpg,Very_Mild_Demented,Very_Mild_Demented,0.3158211721737247,0.022537844317388086,0.12015648506733986,0.5414844984415473
Benchmark\Moderate_Demented\augmented_149_moderate_20.jpg,Moderate_Demented,Moderate_Demented,0.27424966660652683,0.6585944486504435,0.0038929709896971375,0.06326291375333244
Benchmark\Moderate_Demented\augmented_216_moderate_59.jpg,Moderate_Demented,Moderate_Demented,0.23924526969296606,0.5394564997821337,0.008140317749820153,0.21315791277508023
Benchmark\Very_Mild_Demented\verymild_1200.jpg,Very_Mild_Demented,Very_Mild_Demented,0.23705615218650106,0.029501477855850174,0.10873996326129652,0.6247024066963522
Benchmark\Moderate_Demented\augmented_99_moderate_15.jpg,Moderate_Demented,Moderate_Demented,0.32387031631733476,0.6269749227576026,0.0063909572259719105,0.04276380369909067
Benchmark\Mild_Demented\augmented_141_mild_14.jpg,Mild_Demented,Very_Mild_Demented,0.32067860150645183,0.23747449659891487,0.010333875885439698,0.4315130260091937
Benchmark\Moderate_Demented\augmented_34_moderate_4.jpg,Moderate_Demented,Moderate_Demented,0.19736895168474897,0.5245923534713652,0.010667674703165484,0.26737102014072023
Benchmark\Very_Mild_Demented\verymild_689.jpg,Very_Mild_Demented,Very_Mild_Demented,0.2865945962244782,0.02227811913194369,0.2069701642998902,0.4841571203436878
Benchmark\Non_Demented\non_453.jpg,Non_Demented,Non_Demented,0.02321799452638164,0.01064534873537893,0.8727056908969947,0.09343096584124468
Benchmark\Non_Demented\non_1471.jpg,Non_Demented,Non_Demented,0.0125524665693952,0.0035298717358781717,0.921650005150399,0.06226765654432762
Benchmark\Non_Demented\non_1260.jpg,Non_Demented,Non_Demented,0.13716626999863427,0.01763851599273317,0.5815367818973536,0.2636584321112788
Benchmark\Moderate_Demented\augmented_179_moderate_12.jpg,Moderate_Demented,Moderate_Demented,0.19979271372057897,0.4161323803506484,0.03198601061723505,0.3520888953115377
Benchmark\Mild_Demented\mild_688.jpg,Mild_Demented,Mild_Demented,0.7238150149322462,0.021270128803290846,0.05020866452247302,0.20470619174198984
Benchmark\Mild_Demented\augmented_150_mild_739.jpg,Mild_Demented,Very_Mild_Demented,0.21635937648726572,0.35276777374712553,0.01218692819021301,0.41868592157539564
Benchmark\Non_Demented\non_3032.jpg,Non_Demented,Non_Demented,0.10785349617422145,0.030035010457075614,0.5580354175374381,0.3040760758312648
Benchmark\Non_Demented\non_825.jpg,Non_Demented,Non_Demented,0.029151720664017985,0.006073949887799553,0.8598748107480745,0.10489951870010815
Benchmark\Moderate_Demented\augmented_161_moderate_23.jpg,Moderate_Demented,Moderate_Demented,0.20008263542516985,0.7124570788477278,0.005599221316230402,0.08186106441087188
Benchmark\Moderate_Demented\augmented_189_moderate_57.jpg,Moderate_Demented,Moderate_Demented,0.15189259913866437,0.7321300990360847,0.004659349438385683,0.11131795238686544
Benchmark\Mild_Demented\mild_608.jpg,Mild_Demented,Non_Demented,0.14935168212031832,0.019787214435878407,0.5002125732740423,0.3306485301697609
Benchmark\Moderate_Demented\moderate_48.jpg,Moderate_Demented,Non_Demented,0.08528371803563888,0.061764129749484135,0.5612180259565674,0.2917341262583096
Benchmark\Mild_Demented\mild_147.jpg,Mild_Demented,Very_Mild_Demented,0.25796986363944546,0.04742575362828161,0.28175164756054655,0.41285273517172644
Benchmark\Moderate_Demented\augmented_210_moderate_35.jpg,Moderate_Demented,Mild_Demented,0.539051187348789,0.3280296962129022,0.006486614994342721,0.12643250144396617
Benchmark\Very_Mild_Demented\verymild_336.jpg,Very_Mild_Demented,Non_Demented,0.125794652612841,0.024743699236557202,0.46504106822458025,0.3844205799260216
Benchmark\Very_Mild_Demented\verymild_900.jpg,Very_Mild_Demented,Non_Demented,0.16853805377952202,0.016047853059257357,0.4639542401325149,0.3514598530287058
Benchmark\Very_Mild_Demented\verymild_1888.jpg,Very_Mild_Demented,Very_Mild_Demented,0.1875818097375639,0.014351526237010118,0.04974937824310229,0.7483172857823237
Benchmark\Very_Mild_Demented\augmented_140_verymild_292.jpg,Very_Mild_Demented,Very_Mild_Demented,0.38472480081316346,0.16938572769344706,0.00858167452664746,0.43730779696674194
Benchmark\Moderate_Demented\augmented_235_moderate_8.jpg,Moderate_Demented,Moderate_Demented,0.14019267563962556,0.6732501771111725,0.006659243290652069,0.17989790395854985
Benchmark\Non_Demented\non_3114.jpg,Non_Demented,Non_Demented,0.026495209397233755,0.009995810613511158,0.8167821292808971,0.146726850708358
Benchmark\Moderate_Demented\augmented_215_moderate_38.jpg,Moderate_Demented,Moderate_Demented,0.31766265998743026,0.49145769700548153,0.005788943204708044,0.1850906998023801
Benchmark\Mild_Demented\augmented_236_mild_449.jpg,Mild_Demented,Mild_Demented,0.575142978959391,0.2986110172963,0.00639856483431022,0.11984743890999879
Benchmark\Non_Demented\non_1327.jpg,Non_Demented,Non_Demented,0.07604194958189357,0.016075253095539383,0.5293668557703816,0.37851594155218554
Benchmark\Moderate_Demented\augmented_161_moderate_20.jpg,Moderate_Demented,Moderate_Demented,0.21119400149876064,0.6979472725121627,0.0047254023451239295,0.0861333236439527
Benchmark\Very_Mild_Demented\verymild_23.jpg,Very_Mild_Demented,Non_Demented,0.14267235197833436,0.032522298593531423,0.4461655859337182,0.3786397634944161
Benchmark\Very_Mild_Demented\augmented_85_verymild_1647.jpg,Very_Mild_Demented,Moderate_Demented,0.25637335613700263,0.41194693555638795,0.015313551315788194,0.3163661569908214
Benchmark\Non_Demented\non_1802.jpg,Non_Demented,Non_Demented,0.14468860580586346,0.017135035896729,0.534899285146869,0.30327707315053853
Benchmark\Moderate_Demented\augmented_159_moderate_22.jpg,Moderate_Demented,Moderate_Demented,0.2624999555961768,0.6727662691586834,0.004264026372622643,0.060469748872517194
Benchmark\Mild_Demented\augmented_75_mild_661.jpg,Mild_Demented,Mild_Demented,0.5490227758858378,0.23037483985511892,0.007889377859502441,0.21271300639954083
Benchmark\Mild_Demented\mild_130.jpg,Mild_Demented,Very_Mild_Demented,0.38445544836858925,0.03749604556495708,0.07444181042748815,0.5036066956389655
Benchmark\Non_Demented\non_3015.jpg,Non_Demented,Non_Demented,0.03517076969720048,0.0140331656076193,0.7468390228684377,0.20395704182674262
Benchmark\Moderate_Demented\augmented_64_moderate_54.jpg,Moderate_Demented,Moderate_Demented,0.14815666399630106,0.5917699449657969,0.006259322185246772,0.2538140688526551
Benchmark\Non_Demented\non_606.jpg,Non_Demented,Non_Demented,0.04992237820462263,0.016332680266356498,0.7910638040087518,0.14268113752026906
Benchmark\Mild_Demented\mild_227.jpg,Mild_Demented,Non_Demented,0.0763645663314885,0.019769106163916507,0.5192379319316844,0.3846283955729105
Benchmark\Mild_Demented\augmented_133_mild_112.jpg,Mild_Demented,Very_Mild_Demented,0.330492853573326,0.18740956483662286,0.012711154520465699,0.4693864270695854
Benchmark\Moderate_Demented\augmented_136_moderate_25.jpg,Moderate_Demented,Moderate_Demented,0.11109045523898176,0.8184595317229799,0.003409679826611153,0.06704033321142706
Benchmark\Non_Demented\non_3050.jpg,Non_Demented,Non_Demented,0.04143277034227244,0.010782431351427493,0.7642816788065552,0.18350311949974488
Benchmark\Non_Demented\non_2826.jpg,Non_Demented,Non_Demented,0.02230587551894916,0.009932209977921073,0.8449105316104848,0.12285138289264491
Benchmark\Very_Mild_Demented\verymild_1954.jpg,Very_Mild_Demented,Very_Mild_Demented,0.1424148658556888,0.03468783494382372,0.22380852721071431,0.5990887719897732
Benchmark\Mild_Demented\augmented_230_mild_25.jpg,Mild_Demented,Mild_Demented,0.4423615716970862,0.3329502740145018,0.007471022292739007,0.2172171319956731
Benchmark\Moderate_Demented\augmented_147_moderate_30.jpg,Moderate_Demented,Moderate_Demented,0.1858706881857076,0.7193677686379552,0.005200951332339812,0.08956059184399742
Benchmark\Non_Demented\non_1595.jpg,Non_Demented,Non_Demented,0.24107051974713273,0.015526970743718033,0.44583105752108015,0.29757145198806895
Benchmark\Moderate_Demented\augmented_174_moderate_22.jpg,Moderate_Demented,Moderate_Demented,0.26614800969235675,0.6442485496116369,0.007780469980597511,0.08182297071540894
Benchmark\Moderate_Demented\augmented_177_moderate_39.jpg,Moderate_Demented,Moderate_Demented,0.296065060568286,0.5273594612063799,0.021026060396639644,0.15554941782869453
Benchmark\Very_Mild_Demented\augmented_164_verymild_1379.jpg,Very_Mild_Demented,Mild_Demented,0.47349018029135465,0.2773092476074393,0.008881429102918123,0.24031914299828808
Benchmark\Very_Mild_Demented\augmented_32_verymild_170.jpg,Very_Mild_Demented,Mild_Demented,0.5115396076486097,0.08472604643787403,0.005868684735334899,0.39786566117818145
Benchmark\Non_Demented\non_2054.jpg,Non_Demented,Non_Demented,0.1973337089277749,0.01229121651853043,0.540458226439057,0.24991684811463763
Benchmark\Moderate_Demented\augmented_15_moderate_54.jpg,Moderate_Demented,Moderate_Demented,0.16270274524198655,0.5409845054059937,0.008931982678730986,0.2873807666732888
Benchmark\Moderate_Demented\augmented_47_moderate_13.jpg,Moderate_Demented,Moderate_Demented,0.3803959566781356,0.5584039610156915,0.0054147581253306334,0.05578532418084232
Benchmark\Non_Demented\non_216.jpg,Non_Demented,Non_Demented,0.05279912693542182,0.016470991146861274,0.6428726184740975,0.28785726344361956
Benchmark\Mild_Demented\augmented_89_mild_105.jpg,Mild_Demented,Moderate_Demented,0.18178801954613338,0.6041734317157186,0.022403422346024264,0.19163512639212374
Benchmark\Moderate_Demented\augmented_217_moderate_24.jpg,Moderate_Demented,Moderate_Demented,0.22640929946194102,0.6618130964773615,0.004394642887725714,0.10738296117297191
Benchmark\Mild_Demented\mild_477.jpg,Mild_Demented,Mild_Demented,0.4499159739223432,0.01822621735059685,0.24892898739768338,0.28292882132937663
Benchmark\Non_Demented\non_21.jpg,Non_Demented,Very_Mild_Demented,0.12937198043737738,0.03683833934950938,0.3318113444323885,0.5019783357807248
Benchmark\Non_Demented\non_2511.jpg,Non_Demented,Very_Mild_Demented,0.26566644320233185,0.03275287874340478,0.15640307078157137,0.545177607272692
Benchmark\Non_Demented\non_1785.jpg,Non_Demented,Very_Mild_Demented,0.25341353427170804,0.01939442248095058,0.3309895554261366,0.39620248782120476
Benchmark\Very_Mild_Demented\augmented_72_verymild_1393.jpg,Very_Mild_Demented,Mild_Demented,0.8104845163702424,0.058193432500069565,0.005066648354953372,0.12625540277473452
Benchmark\Very_Mild_Demented\augmented_244_verymild_231.jpg,Very_Mild_Demented,Mild_Demented,0.5038502730040408,0.25732104036975373,0.007905012827735616,0.23092367379846976
Benchmark\Mild_Demented\augmented_247_mild_274.jpg,Mild_Demented,Moderate_Demented,0.35461600637336793,0.5172098132829644,0.005677332899720591,0.12249684744394719
Benchmark\Mild_Demented\augmented_68_mild_793.jpg,Mild_Demented,Moderate_Demented,0.3723842096363825,0.5088594628933188,0.005911687196313792,0.11284464027398478
Benchmark\Moderate_Demented\augmented_174_moderate.jpg,Moderate_Demented,Moderate_Demented,0.27632429149061016,0.4650244613438445,0.012235680043021271,0.24641556712252397
Benchmark\Mild_Demented\mild_714.jpg,Mild_Demented,Very_Mild_Demented,0.13044180851337353,0.0333740838640612,0.29048095430580106,0.5457031533167642
Benchmark\Non_Demented\non_393.jpg,Non_Demented,Non_Demented,0.020441918114784293,0.011645743036431755,0.8956355459273692,0.0722767929214148
Benchmark\Mild_Demented\mild_895.jpg,Mild_Demented,Very_Mild_Demented,0.3588276753214042,0.03208245124304271,0.07468267928858802,0.534407194146965
Benchmark\Very_Mild_Demented\augmented_195_verymild_1261.jpg,Very_Mild_Demented,Very_Mild_Demented,0.3429171895244017,0.2606715546626391,0.00912274744522449,0.3872885083677348
Benchmark\Moderate_Demented\augmented_183_moderate_9.jpg,Moderate_Demented,Moderate_Demented,0.19826043091638357,0.5690004360852893,0.009363962695388523,0.22337517030293866
Benchmark\Moderate_Demented\augmented_101_moderate_6.jpg,Moderate_Demented,Moderate_Demented,0.21930110096506908,0.5207718396676954,0.010942936984710508,0.24898412238252507
Benchmark\Non_Demented\non_2686.jpg,Non_Demented,Non_Demented,0.166214121161827,0.022441153981315094,0.5061249528343986,0.30521977202245926
Benchmark\Non_Demented\non_2896.jpg,Non_Demented,Non_Demented,0.012660519138484058,0.007550149825940422,0.8583120495134254,0.1214772815221502
Benchmark\Non_Demented\non_1767.jpg,Non_Demented,Non_Demented,0.045698564667127115,0.014564529069772583,0.717070601759272,0.2226663045038283
Benchmark\Non_Demented\non_272.jpg,Non_Demented,Non_Demented,0.11113619684099761,0.015024276785887553,0.7051235724159296,0.16871595395718514
Benchmark\Very_Mild_Demented\verymild_1505.jpg,Very_Mild_Demented,Very_Mild_Demented,0.25048935518432197,0.017879414080498722,0.10182102263588541,0.629810208099294
Benchmark\Mild_Demented\augmented_120_mild_208.jpg,Mild_Demented,Mild_Demented,0.6373301368322191,0.29631775544808997,0.0039650173359312875,0.06238709038375955
Benchmark\Moderate_Demented\augmented_50_moderate_30.jpg,Moderate_Demented,Moderate_Demented,0.2065523440245702,0.6770274133520071,0.0051974581138144425,0.11122278450960828
Benchmark\Mild_Demented\augmented_70_mild_619.jpg,Mild_Demented,Very_Mild_Demented,0.34676813013476676,0.22606132694062667,0.008646343028986989,0.41852419989561956
Benchmark\Moderate_Demented\augmented_210_moderate_17.jpg,Moderate_Demented,Moderate_Demented,0.2718528390338718,0.6744118462574893,0.0038771623139299567,0.04985815239470885
